Dublin_Postcodes,SubCat,Year,Propery_Size,S_Location,Location,RegionFilter,Status,Values_,ObjectId
County,Rent Price,2021,a. All bedrooms,Ballina,Clonmel,Southern,Settlement,821.85,2225
County,Annual Change,2021,a. All bedrooms,Monaghan Town,Monaghan Town,Northern & Western,Settlement,2.2,2259
County,Rent Price,2021,a. All bedrooms,Monaghan Town,Monaghan Town,Northern & Western,Settlement,713.21,2262
County,Annual Change,2021,a. All bedrooms,Roscommon Town,Roscommon Town,Northern & Western,Settlement,5.8,2289
County,Rent Price,2021,a. All bedrooms,Roscommon Town,Roscommon Town,Northern & Western,Settlement,774.25,2293
County,Annual Change,2021,a. All bedrooms,Navan,Navan,Eastern & Midland,Settlement,2.1,2305
County,Rent Price,2021,a. All bedrooms,Navan,Navan,Eastern & Midland,Settlement,1180.37,2309
County,Annual Change,2021,a. All bedrooms,Castlebar,Castlebar,Northern & Western,Settlement,6.8,2319
County,Rent Price,2021,a. All bedrooms,Castlebar,Castlebar,Northern & Western,Settlement,794.89,2323
County,Annual Change,2021,a. All bedrooms,Tullamore,Tullamore,Eastern & Midland,Settlement,4,2371
County,Rent Price,2021,a. All bedrooms,Tullamore,Tullamore,Eastern & Midland,Settlement,938.96,2374
County,Annual Change,2021,a. All bedrooms,Sligo Town,Sligo Town,Northern & Western,Settlement,5.8,2396
D_Postcodes,Annual Change,2021,b. One bed,Dublin 3,Dublin 3,Eastern & Midland,County,-1.5,2401
D_Postcodes,Rent Price,2021,b. One bed,Dublin 3,Dublin 3,Eastern & Midland,County,1291.37,2402
D_Postcodes,Annual Change,2021,b. One bed,Dublin 4,Dublin 4,Eastern & Midland,County,-4.5,2430
D_Postcodes,Rent Price,2021,b. One bed,Dublin 4,Dublin 4,Eastern & Midland,County,1540.67,2431
County,Annual Change,2021,b. One bed,m. Dublin,Dublin,Eastern & Midland,County,2.4,2466
County,Rent Price,2021,b. One bed,m. Dublin,Dublin,Eastern & Midland,County,1356.28,2467
D_Postcodes,Annual Change,2021,b. One bed,Dublin 1,Dublin 1,Eastern & Midland,County,-2.4,2495
D_Postcodes,Rent Price,2021,b. One bed,Dublin 1,Dublin 1,Eastern & Midland,County,1396.99,2496
County,Annual Change,2021,b. One bed,zr. Cork City,Cork City,Southern,County,4.1,2509
County,Rent Price,2016,e. Four plus bed,zr. Cork City,Cork City,Southern,County,1332.22,9847
County,Annual Change,2021,b. One bed,z. Cavan,Cavan,Northern & Western,County,7.6,2540
County,Annual Change,2021,b. One bed,za. Donegal,Donegal,Northern & Western,County,2.4,2554
County,Rent Price,2021,b. One bed,za. Donegal,Donegal,Northern & Western,County,468.82,2555
County,Rent Price,2021,b. One bed,z. Cavan,Cavan,Northern & Western,County,561.85,2570
County,Annual Change,2021,b. One bed,zj. Clare,Clare,Southern,County,3.7,2598
County,Rent Price,2021,b. One bed,zj. Clare,Clare,Southern,County,541.69,2599
County,Annual Change,2021,a. All bedrooms,Wicklow Town,Wicklow Town,Eastern & Midland,Settlement,4.3,2603
County,Rent Price,2021,a. All bedrooms,Wicklow Town,Wicklow Town,Eastern & Midland,Settlement,1221,2604
County,Annual Change,2021,a. All bedrooms,Bray,Bray,Eastern & Midland,Settlement,2.2,2632
County,Rent Price,2021,a. All bedrooms,Bray,Bray,Eastern & Midland,Settlement,1370.46,2633
County,Annual Change,2021,a. All bedrooms,Rathnew,Rathnew,Eastern & Midland,Settlement,-2.4,2663
County,Rent Price,2021,a. All bedrooms,Rathnew,Rathnew,Eastern & Midland,Settlement,1154.51,2664
County,Annual Change,2021,b. One bed,zm. Carlow,Carlow,Southern,County,11.4,2692
County,Rent Price,2021,b. One bed,zm. Carlow,Carlow,Southern,County,709.37,2693
D_Postcodes,Annual Change,2021,b. One bed,Dublin 2,Dublin 2,Eastern & Midland,County,-4.9,2723
D_Postcodes,Rent Price,2021,b. One bed,Dublin 2,Dublin 2,Eastern & Midland,County,1613.99,2724
County,Annual Change,2021,b. One bed,zq. Cork,Cork,Southern,County,5.2,2777
County,Rent Price,2021,b. One bed,zq. Cork,Cork,Southern,County,920.2,2778
D_Postcodes,Annual Change,2021,b. One bed,Dublin 9,Dublin 9,Eastern & Midland,County,2.7,2804
D_Postcodes,Rent Price,2021,b. One bed,Dublin 9,Dublin 9,Eastern & Midland,County,1228.65,2805
D_Postcodes,Annual Change,2021,b. One bed,Dublin 5,Dublin 5,Eastern & Midland,County,-100,2853
D_Postcodes,Rent Price,2021,b. One bed,Dublin 5,Dublin 5,Eastern & Midland,County,0,2854
D_Postcodes,Annual Change,2021,b. One bed,Dublin 6,Dublin 6,Eastern & Midland,County,-0.8,2882
D_Postcodes,Rent Price,2021,b. One bed,Dublin 6,Dublin 6,Eastern & Midland,County,1282.26,2883
D_Postcodes,Annual Change,2021,b. One bed,Dublin 16,Dublin 16,Eastern & Midland,County,-100,2915
D_Postcodes,Rent Price,2021,b. One bed,Dublin 16,Dublin 16,Eastern & Midland,County,0,2922
D_Postcodes,Annual Change,2021,b. One bed,Dublin 10,Dublin 10,Eastern & Midland,County,-100,2933
D_Postcodes,Rent Price,2021,b. One bed,Dublin 10,Dublin 10,Eastern & Midland,County,0,2934
D_Postcodes,Annual Change,2021,b. One bed,Dublin 11,Dublin 11,Eastern & Midland,County,3.1,2980
D_Postcodes,Rent Price,2021,b. One bed,Dublin 11,Dublin 11,Eastern & Midland,County,1277.82,2982
D_Postcodes,Annual Change,2021,b. One bed,Dublin 12,Dublin 12,Eastern & Midland,County,-100,3031
D_Postcodes,Rent Price,2021,b. One bed,Dublin 12,Dublin 12,Eastern & Midland,County,0,3032
D_Postcodes,Annual Change,2021,b. One bed,Dublin 6W,Dublin 6W,Eastern & Midland,County,3.2,3046
D_Postcodes,Rent Price,2021,b. One bed,Dublin 6W,Dublin 6W,Eastern & Midland,County,1291.22,3050
D_Postcodes,Annual Change,2021,b. One bed,Dublin 7,Dublin 7,Eastern & Midland,County,-0.5,3078
D_Postcodes,Rent Price,2021,b. One bed,Dublin 7,Dublin 7,Eastern & Midland,County,1193.55,3079
D_Postcodes,Annual Change,2021,b. One bed,Dublin 8,Dublin 8,Eastern & Midland,County,2.7,3084
D_Postcodes,Rent Price,2021,b. One bed,Dublin 8,Dublin 8,Eastern & Midland,County,1438.11,3087
D_Postcodes,Annual Change,2021,b. One bed,Dublin 15,Dublin 15,Eastern & Midland,County,0.1,3122
D_Postcodes,Rent Price,2021,b. One bed,Dublin 15,Dublin 15,Eastern & Midland,County,1280.78,3124
D_Postcodes,Annual Change,2021,b. One bed,Dublin 17,Dublin 17,Eastern & Midland,County,-100,3138
D_Postcodes,Rent Price,2021,b. One bed,Dublin 17,Dublin 17,Eastern & Midland,County,0,3140
D_Postcodes,Annual Change,2021,b. One bed,Dublin 13,Dublin 13,Eastern & Midland,County,8.4,3170
D_Postcodes,Rent Price,2021,b. One bed,Dublin 13,Dublin 13,Eastern & Midland,County,1508.14,3171
D_Postcodes,Annual Change,2021,b. One bed,Dublin 14,Dublin 14,Eastern & Midland,County,-100,3199
D_Postcodes,Rent Price,2021,b. One bed,Dublin 14,Dublin 14,Eastern & Midland,County,0,3200
D_Postcodes,Annual Change,2021,b. One bed,Dublin 18,Dublin 18,Eastern & Midland,County,5.3,3218
D_Postcodes,Rent Price,2021,b. One bed,Dublin 18,Dublin 18,Eastern & Midland,County,1587.48,3219
D_Postcodes,Annual Change,2021,b. One bed,Dublin 20,Dublin 20,Eastern & Midland,County,-100,3247
D_Postcodes,Rent Price,2021,b. One bed,Dublin 20,Dublin 20,Eastern & Midland,County,0,3248
County,Annual Change,2021,b. One bed,w. Longford,Longford,Eastern & Midland,County,10.2,3272
County,Rent Price,2021,b. One bed,w. Longford,Longford,Eastern & Midland,County,555.81,3277
County,Annual Change,2021,b. One bed,zkk. Limerick City,Limerick City,Southern,County,7,3310
County,Rent Price,2021,b. One bed,zkk. Limerick City,Limerick City,Southern,County,817.81,3311
County,Annual Change,2021,b. One bed,zh. Mayo,Mayo,Northern & Western,County,7.8,3353
County,Rent Price,2021,b. One bed,zh. Mayo,Mayo,Northern & Western,County,593.1,3357
County,Annual Change,2021,b. One bed,zn. Kilkenny,Kilkenny,Southern,County,8,3371
County,Rent Price,2021,b. One bed,zn. Kilkenny,Kilkenny,Southern,County,689.05,3375
D_Postcodes,Annual Change,2021,b. One bed,Dublin 24,Dublin 24,Eastern & Midland,County,10,3386
D_Postcodes,Rent Price,2021,b. One bed,Dublin 24,Dublin 24,Eastern & Midland,County,1317.35,3390
County,Annual Change,2021,b. One bed,u. Louth,Louth,Eastern & Midland,County,5,3426
County,Rent Price,2021,b. One bed,u. Louth,Louth,Eastern & Midland,County,888.44,3427
County,Annual Change,2021,b. One bed,zk. Limerick,Limerick,Southern,County,6.7,3477
County,Rent Price,2021,b. One bed,zk. Limerick,Limerick,Southern,County,782.96,3480
County,Annual Change,2021,b. One bed,s. Meath,Meath,Eastern & Midland,County,2.5,3492
County,Rent Price,2021,b. One bed,s. Meath,Meath,Eastern & Midland,County,914.45,3493
County,Annual Change,2021,b. One bed,ze. Galway,Galway,Northern & Western,County,5.5,3502
County,Rent Price,2021,b. One bed,ze. Galway,Galway,Northern & Western,County,840.11,3503
County,Annual Change,2021,b. One bed,zf. Galway City,Galway City,Northern & Western,County,5.8,3531
County,Rent Price,2021,b. One bed,zf. Galway City,Galway City,Northern & Western,County,931.61,3532
County,Annual Change,2021,b. One bed,zt. Kerry,Kerry,Southern,County,2.9,3560
County,Rent Price,2021,b. One bed,zt. Kerry,Kerry,Southern,County,618.42,3561
County,Annual Change,2021,b. One bed,r. Kildare,Kildare,Eastern & Midland,County,4.3,3589
County,Rent Price,2021,b. One bed,r. Kildare,Kildare,Eastern & Midland,County,969.74,3590
County,Annual Change,2021,b. One bed,Carlow Town,Carlow Town,Southern,Settlement,9.7,3611
County,Rent Price,2021,b. One bed,Carlow Town,Carlow Town,Southern,Settlement,722.98,3612
County,Annual Change,2021,b. One bed,Cavan Town,Cavan Town,Northern & Western,Settlement,8.1,3641
County,Rent Price,2021,b. One bed,Cavan Town,Cavan Town,Northern & Western,Settlement,591.15,3642
County,Rent Price,2021,b. One bed,xy. Offaly,Offaly,Eastern & Midland,County,644.74,3653
County,Annual Change,2021,b. One bed,zp. Wexford,Wexford,Southern,County,5.3,3675
County,Annual Change,2021,b. One bed,Ennis,Ennis,Southern,Settlement,2.4,3696
County,Rent Price,2021,b. One bed,Ennis,Ennis,Southern,Settlement,514.26,3697
County,Annual Change,2021,b. One bed,Clonakilty,Clonakilty,Southern,Settlement,3.7,3725
County,Rent Price,2021,b. One bed,Clonakilty,Clonakilty,Southern,Settlement,650.04,3726
County,Rent Price,2021,b. One bed,zp. Wexford,Wexford,Southern,County,625.31,3736
County,Annual Change,2021,b. One bed,zo. Waterford,Waterford,Southern,County,4,3753
County,Rent Price,2021,b. One bed,zo. Waterford,Waterford,Southern,County,673.28,3759
County,Annual Change,2021,b. One bed,zd. Sligo,Sligo,Northern & Western,County,-1.3,3760
County,Rent Price,2021,b. One bed,zd. Sligo,Sligo,Northern & Western,County,610.72,3766
County,Annual Change,2021,b. One bed,zc. Monaghan,Monaghan,Northern & Western,County,1.5,3783
County,Rent Price,2021,b. One bed,zc. Monaghan,Monaghan,Northern & Western,County,541.32,3784
County,Annual Change,2021,b. One bed,xy. Offaly,Offaly,Eastern & Midland,County,7,3812
County,Annual Change,2021,b. One bed,zi. Roscommon,Roscommon,Northern & Western,County,3.7,3871
County,Rent Price,2021,b. One bed,zi. Roscommon,Roscommon,Northern & Western,County,552.32,3872
County,Annual Change,2021,b. One bed,y. Westmeath,Westmeath,Eastern & Midland,County,5.8,3908
County,Rent Price,2021,b. One bed,y. Westmeath,Westmeath,Eastern & Midland,County,690.62,3912
County,Annual Change,2021,b. One bed,zl. Tipperary,Tipperary,Southern,County,3,3928
County,Rent Price,2021,b. One bed,zl. Tipperary,Tipperary,Southern,County,560.37,3929
County,Annual Change,2021,b. One bed,t. Wicklow,Wicklow,Eastern & Midland,County,4.3,3946
County,Rent Price,2021,b. One bed,t. Wicklow,Wicklow,Eastern & Midland,County,1025.52,3947
County,Annual Change,2021,b. One bed,zoo. Waterford City,Waterford City,Southern,County,2.7,3975
County,Rent Price,2021,b. One bed,zoo. Waterford City,Waterford City,Southern,County,679.41,3977
County,Annual Change,2021,b. One bed,Mallow,Mallow,Southern,Settlement,4.2,4030
County,Rent Price,2021,b. One bed,Mallow,Mallow,Southern,Settlement,745,4031
County,Annual Change,2021,b. One bed,Tralee,Tralee,Southern,Settlement,3,4052
County,Rent Price,2021,b. One bed,Tralee,Tralee,Southern,Settlement,616.43,4058
County,Annual Change,2021,b. One bed,Naas,Naas,Eastern & Midland,Settlement,2.6,4092
County,Rent Price,2021,b. One bed,Naas,Naas,Eastern & Midland,Settlement,1005.55,4097
County,Annual Change,2021,b. One bed,Kilkenny City,Kilkenny City,Southern,Settlement,-100,4125
County,Rent Price,2021,b. One bed,Kilkenny City,Kilkenny City,Southern,Settlement,0,4126
County,Annual Change,2021,b. One bed,Letterkenny,Letterkenny,Northern & Western,Settlement,6.3,4153
County,Rent Price,2021,b. One bed,Letterkenny,Letterkenny,Northern & Western,Settlement,519.22,4158
County,Annual Change,2021,b. One bed,Portlaoise,Portlaoise,Eastern & Midland,Settlement,3.5,4193
County,Rent Price,2021,b. One bed,Portlaoise,Portlaoise,Eastern & Midland,Settlement,722.89,4198
County,Annual Change,2021,b. One bed,Newcastle West,Newcastle West,Southern,Settlement,0,4210
County,Rent Price,2021,b. One bed,Newcastle West,Newcastle West,Southern,Settlement,0,4215
County,Annual Change,2021,b. One bed,Maynooth,Maynooth,Eastern & Midland,Settlement,5.5,4226
County,Rent Price,2021,b. One bed,Maynooth,Maynooth,Eastern & Midland,Settlement,1150.94,4227
County,Annual Change,2021,b. One bed,Killarney,Killarney,Southern,Settlement,2.6,4257
County,Rent Price,2021,b. One bed,Killarney,Killarney,Southern,Settlement,705.62,4261
County,Annual Change,2021,b. One bed,Ballinasloe,Ballinasloe,Northern & Western,Settlement,13.1,4269
County,Rent Price,2021,b. One bed,Ballinasloe,Ballinasloe,Northern & Western,Settlement,615.2,4276
County,Annual Change,2021,b. One bed,Swords,Swords,Eastern & Midland,Settlement,11.4,4308
County,Rent Price,2021,b. One bed,Swords,Swords,Eastern & Midland,Settlement,1314.32,4312
County,Annual Change,2021,b. One bed,Carrick-On-Shannon,Carrick-On-Shannon,Northern & Western,Settlement,8,4385
County,Rent Price,2021,b. One bed,Carrick-On-Shannon,Carrick-On-Shannon,Northern & Western,Settlement,560.28,4387
County,Annual Change,2021,b. One bed,Tuam,Tuam,Northern & Western,Settlement,8.4,4392
County,Rent Price,2021,b. One bed,Tuam,Tuam,Northern & Western,Settlement,687.61,4394
County,Annual Change,2021,b. One bed,Monaghan Town,Monaghan Town,Northern & Western,Settlement,0.2,4433
County,Annual Change,2021,b. One bed,Clonmel,Nenagh,Southern,Settlement,7.7,4434
County,Rent Price,2021,b. One bed,Monaghan Town,Monaghan Town,Northern & Western,Settlement,575.24,4435
County,Rent Price,2021,b. One bed,Clonmel,Nenagh,Southern,Settlement,590.59,4459
County,Annual Change,2021,b. One bed,Dungarvan,Athlone,Northern & Western,Settlement,0,4493
County,Rent Price,2021,b. One bed,Dungarvan,Athlone,Northern & Western,Settlement,0,4494
County,Annual Change,2021,b. One bed,Sligo Town,Sligo Town,Southern,Settlement,0.4,4522
County,Rent Price,2021,b. One bed,Sligo Town,Sligo Town,Southern,Settlement,618.38,4523
County,Annual Change,2021,b. One bed,Tullamore,Tullamore,Eastern & Midland,Settlement,9,4531
County,Rent Price,2021,b. One bed,Tullamore,Tullamore,Eastern & Midland,Settlement,686.32,4536
County,Annual Change,2021,b. One bed,Drogheda,Drogheda,Eastern & Midland,Settlement,5.9,4539
County,Rent Price,2021,b. One bed,Drogheda,Drogheda,Eastern & Midland,Settlement,938.95,4544
County,Annual Change,2021,b. One bed,Nenagh,Dungarvan,Eastern & Midland,Settlement,0,4590
County,Rent Price,2021,b. One bed,Nenagh,Dungarvan,Eastern & Midland,Settlement,700.17,4591
County,Annual Change,2021,b. One bed,Ballina,Ballina,Northern & Western,Settlement,7.3,4614
County,Rent Price,2021,b. One bed,Ballina,Ballina,Northern & Western,Settlement,587.01,4618
County,Annual Change,2021,b. One bed,Ballina,Clonmel,Southern,Settlement,0.5,4648
County,Rent Price,2021,b. One bed,Ballina,Clonmel,Southern,Settlement,588.01,4653
County,Annual Change,2021,b. One bed,Drogheda,Drogheda,Eastern & Midland,Settlement,5.9,4654
County,Rent Price,2021,b. One bed,Drogheda,Drogheda,Eastern & Midland,Settlement,938.95,4659
County,Annual Change,2021,b. One bed,Dundalk,Dundalk,Eastern & Midland,Settlement,7.1,4715
County,Rent Price,2021,b. One bed,Dundalk,Dundalk,Eastern & Midland,Settlement,821.37,4722
County,Annual Change,2021,b. One bed,Roscommon Town,Roscommon Town,Northern & Western,Settlement,0,4725
County,Rent Price,2021,b. One bed,Roscommon Town,Roscommon Town,Northern & Western,Settlement,572.62,4730
County,Annual Change,2021,b. One bed,Castlebar,Castlebar,Northern & Western,Settlement,5.9,4761
County,Rent Price,2021,b. One bed,Castlebar,Castlebar,Northern & Western,Settlement,645.02,4765
County,Annual Change,2021,b. One bed,Navan,Navan,Eastern & Midland,Settlement,1.4,4799
County,Rent Price,2021,b. One bed,Navan,Navan,Eastern & Midland,Settlement,888.13,4800
County,Annual Change,2021,c. Two bed,zm. Carlow,Carlow,Southern,County,3.6,4805
County,Rent Price,2021,c. Two bed,zm. Carlow,Carlow,Southern,County,819.16,4806
County,Rent Price,2021,c. Two bed,za. Donegal,Donegal,Northern & Western,County,574.92,4829
County,Annual Change,2021,c. Two bed,z. Cavan,Cavan,Northern & Western,County,7.7,4869
D_Postcodes,Annual Change,2021,c. Two bed,Dublin 1,Dublin 1,Eastern & Midland,County,-1.4,4871
County,Rent Price,2021,c. Two bed,z. Cavan,Cavan,Northern & Western,County,670.62,4877
D_Postcodes,Rent Price,2021,c. Two bed,Dublin 1,Dublin 1,Eastern & Midland,County,1860.04,4879
County,Annual Change,2021,c. Two bed,zj. Clare,Clare,Southern,County,6.9,4893
County,Rent Price,2021,c. Two bed,zj. Clare,Clare,Southern,County,754.75,4894
County,Annual Change,2021,c. Two bed,zq. Cork,Cork,Southern,County,3.7,4922
County,Rent Price,2021,c. Two bed,zq. Cork,Cork,Southern,County,1159.44,4923
County,Annual Change,2021,b. One bed,Mullingar,Mullingar,Eastern & Midland,Settlement,3.6,4952
County,Rent Price,2021,b. One bed,Mullingar,Mullingar,Eastern & Midland,Settlement,623.65,4962
County,Annual Change,2021,b. One bed,Rathnew,Rathnew,Eastern & Midland,Settlement,0,5012
County,Rent Price,2021,b. One bed,Rathnew,Rathnew,Eastern & Midland,Settlement,0,5013
D_Postcodes,Annual Change,2021,c. Two bed,Dublin 2,Dublin 2,Eastern & Midland,County,-4,5058
D_Postcodes,Rent Price,2021,c. Two bed,Dublin 2,Dublin 2,Eastern & Midland,County,2302.1,5059
County,Annual Change,2021,c. Two bed,zr. Cork City,Cork City,Southern,County,2.9,5075
County,Rent Price,2015,e. Four plus bed,zr. Cork City,Cork City,Southern,County,1237.06,9835
County,Annual Change,2021,b. One bed,Wicklow Town,Wicklow Town,Eastern & Midland,Settlement,10.2,5082
County,Rent Price,2021,b. One bed,Wicklow Town,Wicklow Town,Eastern & Midland,Settlement,846.08,5087
County,Annual Change,2021,c. Two bed,m. Dublin,Dublin,Eastern & Midland,County,2.9,5101
County,Rent Price,2021,c. Two bed,m. Dublin,Dublin,Eastern & Midland,County,1826.57,5104
County,Annual Change,2021,b. One bed,Gorey,Gorey,Eastern & Midland,Settlement,8,5162
County,Rent Price,2021,b. One bed,Gorey,Gorey,Eastern & Midland,Settlement,675.64,5166
County,Annual Change,2021,c. Two bed,za. Donegal,Donegal,Northern & Western,County,5.8,5188
County,Annual Change,2021,b. One bed,Bray,Bray,Eastern & Midland,Settlement,4.4,5195
County,Rent Price,2021,b. One bed,Bray,Bray,Eastern & Midland,Settlement,1047.34,5197
